,ID,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,RevLineCr,LowDoc,MIS_Status,Sector,ApprovalFY,City,State,BankState,DisbursementGross,GrAppv,SBA_Appv,UrbanRural,train,NewBusiness,DisbursementYear,DisbursementMonth,DisbursementDay,ApprovalMonth,ApprovalDay
61502,61502,59,9,1.0,0,0,37051,,0,,Other,2005,LAS VEGAS,NV,OH,299000.0,299000.0,299000.0,0,False,0.0,1995.0,4.0,30.0,11,9
61509,61509,54,3,2.0,0,0,1,,Y,,Accom/Food_serv,2005,ORLANDO,FL,FL,50000.0,50000.0,25000.0,2,False,1.0,2010.0,4.0,13.0,11,24
61531,61531,239,8,1.0,0,0,1,,Y,,Other,2004,BEDFORD,NH,NH,53800.0,53800.0,48420.0,0,False,0.0,1995.0,4.0,30.0,7,13
61560,61560,69,156,1.0,0,0,1,,0,,Other,1993,HOUSTON,TX,AL,220000.0,220000.0,110000.0,0,False,0.0,1995.0,1.0,31.0,8,25
61616,61616,82,2,1.0,0,0,32195,,A,,Prof/Science/Tech,2001,PORTSMOUTH,NH,RI,496000.0,496000.0,496000.0,2,False,0.0,2007.0,6.0,30.0,6,13
61671,61671,83,6,1.0,0,0,1,,Y,,Other,2004,KETTERING,OH,OH,400000.0,400000.0,320000.0,0,False,0.0,1995.0,4.0,30.0,7,27
61741,61741,83,4,1.0,0,0,26650,,N,,Other,2004,SAINT PAUL,MN,OH,472500.0,472500.0,354375.0,0,False,0.0,1995.0,1.0,31.0,7,13
61767,61767,118,6,1.0,0,0,39245,,N,,Wholesale_trade,1993,MURRIETA,CA,CA,200000.0,200000.0,200000.0,0,False,0.0,1995.0,4.0,30.0,7,19
61883,61883,179,9,1.0,0,0,48260,,Y,,Other,2002,PETALUMA,CA,SD,345000.0,345000.0,258750.0,0,False,0.0,1995.0,4.0,30.0,8,8
61936,61936,28,1,2.0,0,1,1,,Y,,Retail_trade,1998,ORLANDO,FL,FL,70000.0,70000.0,63000.0,2,False,1.0,2006.0,3.0,31.0,11,18
61942,61942,82,3,2.0,0,1,1,,Y,,Educational,2001,TORRANCE,CA,SD,100000.0,100000.0,85000.0,2,False,1.0,1989.0,10.0,19.0,2,23
61967,61967,59,5,1.0,0,0,53650,,0,,Other,2004,PETALUMA,CA,SD,462000.0,462000.0,462000.0,0,False,0.0,1995.0,4.0,30.0,9,2
61992,61992,57,165,1.0,0,0,1,,0,,Other,2007,SAN DIEGO,CA,SD,472500.0,472500.0,354375.0,0,False,0.0,1995.0,4.0,30.0,5,16
62004,62004,79,6,1.0,0,0,1,,Y,,Educational,1995,FULLERTON,CA,CA,155000.0,155000.0,131750.0,0,False,0.0,1995.0,4.0,30.0,1,11
62019,62019,60,8,1.0,0,0,54010,,0,,Other,1999,EVANSVILLE,IN,IN,250000.0,250000.0,175000.0,0,False,0.0,1995.0,4.0,30.0,5,24
62024,62024,175,9,1.0,0,0,0,,0,,Other,1995,MCALLEN,TX,TX,325000.0,325000.0,227500.0,0,False,0.0,1995.0,1.0,31.0,1,11
62051,62051,81,3,2.0,0,0,75710,,Y,,Healthcare/Social_assist,2004,PALO ALTO,CA,CA,75000.0,75000.0,37500.0,2,False,1.0,1995.0,10.0,31.0,6,14
62062,62062,82,1,2.0,0,0,1,,Y,,Other,2005,SAN FRANCISCO,CA,CA,75000.0,75000.0,37500.0,2,False,1.0,2008.0,5.0,14.0,4,18
62114,62114,34,1,2.0,0,0,80300,,Y,,Accom/Food_serv,1996,SEATTLE,WA,OH,100000.0,100000.0,80000.0,2,False,1.0,1990.0,3.0,12.0,6,11
62123,62123,59,5,1.0,0,0,0,,0,,Other,2007,ANAHEIM,CA,CA,26000.0,26000.0,20800.0,0,False,0.0,1995.0,4.0,30.0,3,9
62294,62294,41,7,1.0,0,0,1,,N,,Other,1995,HOUSTON,TX,NC,239000.0,239000.0,179250.0,0,False,0.0,1995.0,4.0,30.0,1,11
62343,62343,56,3,2.0,0,0,1,,Y,,Healthcare/Social_assist,2001,TORRANCE,CA,SD,30000.0,30000.0,27000.0,2,False,1.0,1993.0,10.0,31.0,3,16
62352,62352,73,0,2.0,0,2,0,,Y,,Admin_sup/Waste_Mgmt_Rem,2002,EL PASO,TX,CA,75000.0,75000.0,37500.0,2,False,1.0,2006.0,3.0,31.0,6,5
62355,62355,232,183,1.0,0,0,1,,0,,Other,2006,LAS VEGAS,NV,OH,112500.0,112500.0,101250.0,0,False,0.0,1995.0,7.0,31.0,10,20
62363,62363,58,5,1.0,0,0,1,,N,,Other,2007,EVANSVILLE,IN,IN,355000.0,355000.0,301750.0,0,False,0.0,1995.0,4.0,30.0,10,12
62364,62364,82,8,1.0,0,1,52898,,Y,,Other,1995,FORT WAYNE,IN,IN,75000.0,75000.0,56250.0,0,False,0.0,1995.0,4.0,30.0,1,11
62453,62453,58,3,1.0,0,0,0,,A,,Utilities,2001,BEAVERTON,OR,OH,218000.0,218000.0,163500.0,0,False,0.0,1995.0,1.0,31.0,2,13
62573,62573,238,4,1.0,0,0,1,,N,,Other,2006,BERKELEY,CA,CA,58000.0,58000.0,49300.0,0,False,0.0,1995.0,7.0,31.0,7,11
62580,62580,38,142,1.0,0,0,1,,Y,,Other,1995,EVANSVILLE,IN,IN,28000.0,28000.0,23800.0,0,False,0.0,1995.0,4.0,30.0,1,11
62645,62645,83,2,2.0,0,0,1,,Y,,Other,2007,GILLETTE,WY,WY,100000.0,100000.0,80000.0,0,False,1.0,1995.0,10.0,31.0,9,28
62656,62656,84,8,1.0,0,0,1,,Y,,Other,1997,EVANSVILLE,IN,IN,72000.0,72000.0,57600.0,0,False,0.0,1995.0,4.0,30.0,8,18
62667,62667,82,5,2.0,0,0,1,,Y,,Educational,2007,GILLETTE,WY,WY,75000.0,75000.0,37500.0,2,False,1.0,2000.0,1.0,31.0,2,22
62672,62672,238,155,1.0,0,0,0,,0,,Other,2004,WEST PALM BEACH,FL,NC,200000.0,200000.0,200000.0,0,False,0.0,1995.0,7.0,31.0,10,22
62832,62832,58,129,1.0,0,0,1,,Y,,Other,1999,CANTON,OH,OH,1500000.0,1500000.0,1350000.0,0,False,0.0,1995.0,4.0,30.0,5,19
62886,62886,241,8,1.0,0,0,1,,N,,Other,1995,EVANSVILLE,IN,IN,66000.0,66000.0,66000.0,0,False,0.0,1995.0,4.0,30.0,7,10
62890,62890,62,30,1.0,0,0,1,,Y,,Other,2007,KETTERING,OH,OH,325000.0,325000.0,227500.0,0,False,0.0,1995.0,7.0,31.0,5,16
62907,62907,57,3,2.0,0,0,1,,Y,,Other,2008,BERKELEY,CA,CA,308000.0,308000.0,231000.0,0,False,1.0,1995.0,7.0,31.0,8,12
62950,62950,179,9,1.0,0,0,1,,N,,Other,2003,HOUSTON,TX,NC,23000.0,23000.0,19550.0,0,False,0.0,1995.0,4.0,30.0,9,26
62970,62970,84,4,1.0,0,0,1,,Y,,Manufacturing,2004,CARNEGIE,PA,PA,72000.0,72000.0,57600.0,1,False,0.0,1995.0,4.0,30.0,10,22
63033,63033,83,1,2.0,0,0,1,,Y,,Construction,2002,LOUISVILLE,KY,OH,100000.0,100000.0,50000.0,2,False,1.0,1985.0,12.0,4.0,7,23
63087,63087,60,6,1.0,0,0,1,,Y,,Other,2006,SAN DIEGO,CA,SD,10200.0,10200.0,5100.0,0,False,0.0,1995.0,4.0,30.0,2,22
63127,63127,83,10,1.0,0,0,0,,0,,Other,1989,SANTA FE SPRINGS,CA,CA,250000.0,250000.0,225000.0,0,False,0.0,1995.0,7.0,31.0,1,27
63170,63170,294,176,2.0,15,0,0,,0,,Other,2007,WEST PALM BEACH,FL,NC,26000.0,26000.0,20800.0,0,False,1.0,1995.0,7.0,31.0,2,21
63175,63175,118,6,1.0,0,0,1,,N,,Other,2005,KENNEBUNK,ME,ME,18000.0,18000.0,16200.0,0,False,0.0,1995.0,4.0,30.0,1,4
63178,63178,288,6,1.0,0,0,31415,,N,,Other,1996,BERKELEY,CA,CA,12000.0,12000.0,9600.0,0,False,0.0,1995.0,4.0,30.0,7,17
63179,63179,81,6,1.0,0,0,0,,0,,Retail_trade,1999,BOERNE,TX,CA,325000.0,325000.0,227500.0,0,False,0.0,1995.0,1.0,31.0,6,9
63217,63217,59,151,1.0,0,0,1,,Y,,Other,1999,EVANSVILLE,IN,IN,325000.0,325000.0,227500.0,0,False,0.0,1995.0,4.0,30.0,6,9
63220,63220,59,7,1.0,0,0,1,,N,,Other,2005,MALVERN,PA,PA,5000.0,5000.0,4250.0,0,False,0.0,1995.0,4.0,30.0,8,26
63240,63240,83,159,1.0,0,0,1,,Y,,Other,1989,ADDISON,TX,TX,18000.0,18000.0,16200.0,0,False,0.0,1996.0,1.0,31.0,1,27
63266,63266,46,113,1.0,0,0,1,,0,,Other,2006,SMYRNA,GA,GA,86000.0,86000.0,68800.0,0,False,0.0,1995.0,4.0,30.0,11,21
63275,63275,82,4,2.0,0,0,1,,Y,,Construction,2004,ORLANDO,FL,FL,200000.0,200000.0,150000.0,2,False,1.0,2001.0,6.0,30.0,12,19
63330,63330,57,5,1.0,0,0,1,,Y,,Other,2005,MANCHESTER,NH,RI,18000.0,18000.0,16200.0,0,False,0.0,1995.0,4.0,30.0,12,20
63390,63390,59,1,2.0,0,0,1,,Y,,Construction,2005,ORLANDO,FL,FL,80000.0,80000.0,64000.0,2,False,1.0,1994.0,11.0,16.0,4,18
63415,63415,60,5,1.0,0,0,29887,,Y,,Other,2004,MANCHESTER,NH,RI,660000.0,660000.0,495000.0,0,False,0.0,1995.0,4.0,30.0,2,11
63422,63422,78,8,2.0,0,0,20725,,0,,Other,2003,BROOKHAVEN,MS,MS,230000.0,230000.0,172500.0,0,False,1.0,1995.0,7.0,31.0,11,15
63494,63494,57,5,1.0,0,0,1,,N,,Other,2004,HUDSON,NH,NH,4000.0,4000.0,3400.0,0,False,0.0,1995.0,4.0,30.0,7,19
63499,63499,88,5,1.0,0,0,1,,Y,,Other,2009,RENTON,WA,OH,400000.0,400000.0,320000.0,0,False,0.0,1995.0,1.0,31.0,6,23
63548,63548,82,2,1.0,0,0,1,,N,,Educational,2004,EL PASO,TX,TX,30000.0,30000.0,15000.0,2,False,0.0,2005.0,9.0,30.0,3,23
63569,63569,56,7,1.0,0,0,1,,Y,,Other,1997,SAN DIEGO,CA,SD,135000.0,135000.0,101250.0,0,False,0.0,1995.0,4.0,30.0,1,23
63570,63570,56,5,1.0,0,0,1,,Y,,Other,2001,CANTON,OH,OH,543000.0,543000.0,543000.0,0,False,0.0,1995.0,4.0,30.0,8,1
63688,63688,84,146,1.0,0,0,1,,Y,,Other,1993,RHINELANDER,WI,WI,325000.0,325000.0,227500.0,0,False,0.0,1995.0,4.0,30.0,8,25
63744,63744,83,7,1.0,0,0,53250,,N,,Other,1993,PORTLAND,OR,OH,472500.0,472500.0,354375.0,0,False,0.0,1995.0,1.0,31.0,8,25
63768,63768,83,2,2.0,0,0,69995,,Y,,Retail_trade,1995,ORLANDO,FL,FL,75000.0,75000.0,37500.0,2,False,1.0,1995.0,10.0,31.0,6,12
63979,63979,82,3,2.0,0,9,1,,Y,,Construction,1989,GILLETTE,WY,WY,30000.0,30000.0,15000.0,2,False,1.0,1999.0,12.0,31.0,8,15
64028,64028,183,4,1.0,0,0,1,,N,,Other,2003,SAN MARCOS,TX,TX,168000.0,168000.0,126000.0,0,False,0.0,1995.0,4.0,30.0,9,17
64049,64049,60,8,1.0,0,0,37471,,C,,Other,2008,MARQUETTE,MI,MI,110000.0,110000.0,82500.0,0,False,0.0,1995.0,7.0,31.0,3,24
64078,64078,82,2,2.0,0,5,0,,Y,,Construction,2005,DENTON,TX,TX,15000.0,15000.0,13500.0,2,False,1.0,2013.0,5.0,22.0,4,18
64094,64094,60,126,1.0,0,0,28555,,Y,,Other,1997,SANTA FE SPRINGS,CA,CA,325000.0,325000.0,325000.0,0,False,0.0,1995.0,4.0,30.0,11,6
64270,64270,61,137,1.0,0,0,52898,,0,,Other,2005,BROOKHAVEN,MS,MS,462000.0,462000.0,462000.0,0,False,0.0,1995.0,4.0,30.0,11,4
64315,64315,58,8,1.0,0,0,50564,,Y,,Other,1993,WILLISTON,ND,ND,480000.0,480000.0,360000.0,0,False,0.0,1995.0,7.0,31.0,8,25
64397,64397,65,1,2.0,0,0,1,,Y,,Other,2005,SACRAMENTO,CA,CA,175000.0,175000.0,131250.0,2,False,1.0,2004.0,8.0,31.0,11,24
64403,64403,57,3,2.0,0,0,1,,Y,,Other,2006,PITTSBURGH,PA,PA,70000.0,70000.0,63000.0,2,False,1.0,1996.0,4.0,30.0,6,23
64412,64412,82,2,2.0,0,0,1,,Y,,Retail_trade,2003,JACKSONVILLE,FL,NC,150000.0,150000.0,135000.0,2,False,1.0,1995.0,10.0,31.0,8,6
64440,64440,117,6,1.0,0,0,1,,Y,,Other,2006,HOUSTON,TX,NC,350000.0,350000.0,297500.0,0,False,0.0,1995.0,4.0,30.0,6,30
64450,64450,85,123,2.0,0,0,1,,Y,,Retail_trade,2005,BOERNE,TX,CA,200000.0,200000.0,200000.0,0,False,1.0,1995.0,4.0,30.0,2,23
64507,64507,119,2,1.0,1,0,1,,N,,Manufacturing,2006,ATLANTA,GA,CA,103000.0,103000.0,87550.0,1,False,0.0,2006.0,10.0,31.0,11,29
64582,64582,100,9,2.0,0,0,31415,,0,,Other,1997,BOERNE,TX,CA,325000.0,325000.0,227500.0,0,False,1.0,1995.0,7.0,31.0,6,10
64620,64620,81,3,1.0,0,0,80159,,Y,,Healthcare/Social_assist,1989,ORLANDO,FL,FL,35000.0,35000.0,35000.0,2,False,0.0,1994.0,10.0,31.0,8,15
64673,64673,82,0,2.0,0,0,0,,Y,,Accom/Food_serv,2007,ORLANDO,FL,FL,75000.0,75000.0,37500.0,0,False,1.0,1996.0,4.0,30.0,9,28
64710,64710,59,166,1.0,0,0,53650,,Y,,Other,2003,SAN DIEGO,CA,SD,350000.0,350000.0,297500.0,0,False,0.0,1995.0,4.0,30.0,8,27
64806,64806,83,5,1.0,0,0,1,,N,,Other,2005,IDALOU,TX,TX,18000.0,18000.0,16200.0,0,False,0.0,1993.0,8.0,26.0,12,30
64813,64813,51,2,2.0,0,0,1,,Y,,Healthcare/Social_assist,2004,GILLETTE,WY,WY,25000.0,25000.0,20000.0,2,False,1.0,1996.0,9.0,30.0,8,18
64846,64846,54,4,1.0,0,0,1,,N,,Educational,1999,KENAI,AK,AK,168000.0,168000.0,126000.0,0,False,0.0,1995.0,1.0,31.0,10,14
64858,64858,299,8,1.0,0,0,1,,Y,,Other,2011,FORT WAYNE,IN,IN,680000.0,680000.0,510000.0,0,False,0.0,1995.0,4.0,30.0,3,16
64870,64870,60,2,1.0,0,0,1,,Y,,Other,2004,SAN DIEGO,CA,SD,18000.0,18000.0,16200.0,0,False,0.0,1995.0,4.0,30.0,11,13
64896,64896,82,3,2.0,0,0,1,,Y,,Construction,2004,TORRANCE,CA,SD,700000.0,700000.0,525000.0,2,False,1.0,1995.0,5.0,17.0,6,14
64926,64926,239,6,2.0,0,0,1,,Y,,Other,2006,VISTA,CA,CA,40000.0,40000.0,36000.0,0,False,1.0,1995.0,1.0,31.0,5,10
65023,65023,58,7,1.0,0,0,1,,Y,,Other,2008,VISTA,CA,CA,5000.0,5000.0,4250.0,0,False,0.0,1995.0,4.0,30.0,3,24
65029,65029,237,6,1.0,0,0,0,,0,,Other,1999,BEDFORD,NH,NH,138000.0,138000.0,117300.0,0,False,0.0,1995.0,1.0,31.0,10,14
65042,65042,59,6,1.0,0,0,1,,N,,Other,1995,SAN DIEGO,CA,SD,230000.0,230000.0,172500.0,0,False,0.0,1996.0,1.0,31.0,1,11
65049,65049,57,0,2.0,0,1,1,,Y,,Retail_trade,2005,JACKSONVILLE,FL,NC,25000.0,25000.0,20000.0,2,False,1.0,1999.0,12.0,31.0,7,6
65052,65052,57,6,1.0,0,0,50860,,Y,,Other,2003,CINCINNATI,OH,OH,72000.0,72000.0,57600.0,0,False,0.0,1995.0,7.0,31.0,9,26
65068,65068,82,2,2.0,0,0,1,,Y,,Wholesale_trade,2001,ORLANDO,FL,FL,175000.0,175000.0,131250.0,0,False,1.0,1996.0,10.0,22.0,3,16
65156,65156,60,6,1.0,0,0,1,,A,,Other,2004,PLEASANT GROVE,UT,UT,62000.0,62000.0,52700.0,0,False,0.0,1995.0,1.0,31.0,10,8
65163,65163,83,4,2.0,0,0,1,,Y,,Construction,1989,LOUISVILLE,KY,OH,250000.0,250000.0,187500.0,2,False,1.0,1995.0,10.0,31.0,11,14
65305,65305,83,7,1.0,0,0,1,,Y,,Other,1995,EVANSVILLE,IN,IN,558000.0,558000.0,418500.0,0,False,0.0,1995.0,4.0,30.0,1,11
65319,65319,78,6,1.0,0,0,52891,,Y,,Other,2004,SMYRNA,GA,GA,84000.0,84000.0,84000.0,0,False,0.0,1995.0,4.0,30.0,6,23
65418,65418,81,1,2.0,0,0,1,,Y,,Utilities,2001,OMAHA,NE,NE,150000.0,150000.0,127500.0,1,False,1.0,1994.0,9.0,23.0,1,10
65441,65441,182,156,2.0,0,0,1,,Y,,Other,2002,KETTERING,OH,OH,325000.0,325000.0,227500.0,0,False,1.0,1995.0,4.0,30.0,3,21
65512,65512,83,3,2.0,1,1,10484,,S,,Construction,2006,MCDONOUGH,GA,GA,308000.0,308000.0,231000.0,1,False,1.0,2006.0,9.0,30.0,1,23
65526,65526,60,189,1.0,0,0,1,,Y,,Other,2006,PETALUMA,CA,SD,28000.0,28000.0,23800.0,0,False,0.0,1995.0,4.0,30.0,5,10
65549,65549,59,3,2.0,0,0,1,,Y,,Wholesale_trade,2004,GILLETTE,WY,WY,100000.0,100000.0,80000.0,2,False,1.0,2012.0,4.0,6.0,7,7
65618,65618,59,7,2.0,0,0,1,,N,,Manufacturing,2002,SANTA FE SPRINGS,CA,CA,23000.0,23000.0,19550.0,0,False,1.0,1995.0,4.0,30.0,12,7
65686,65686,183,10,1.0,0,0,1,,C,,Other,2008,AMARILLO,TX,TX,48500.0,48500.0,38800.0,0,False,0.0,1995.0,7.0,31.0,3,24
65725,65725,59,9,1.0,0,0,0,,0,,Other,2007,MARQUETTE,MI,MI,155000.0,155000.0,131750.0,0,False,0.0,1995.0,7.0,31.0,4,5
65760,65760,61,117,2.0,0,0,53151,,0,,Other,1989,BERKELEY,CA,CA,146000.0,146000.0,131400.0,0,False,1.0,1995.0,7.0,31.0,1,27
65846,65846,83,8,1.0,0,0,1,,0,,Other,2004,SMYRNA,GA,GA,350000.0,350000.0,297500.0,0,False,0.0,1995.0,4.0,30.0,6,23
65853,65853,61,6,1.0,0,0,41298,,0,,Other,1996,VISTA,CA,CA,385000.0,385000.0,288750.0,0,False,0.0,1995.0,4.0,30.0,3,13
65863,65863,59,4,2.0,0,0,76282,,Y,,Other,1999,JACKSONVILLE,FL,NC,250000.0,250000.0,125000.0,0,False,1.0,1985.0,5.0,15.0,1,13
65884,65884,298,4,1.0,0,0,0,,N,,Other,2004,BOISE,ID,ID,25000.0,25000.0,22500.0,0,False,0.0,1995.0,7.0,31.0,10,8
65923,65923,72,5,1.0,0,0,1,,Y,,Other,2006,ADDISON,TX,TX,228000.0,228000.0,171000.0,0,False,0.0,1995.0,4.0,30.0,7,27
65940,65940,178,6,1.0,0,0,1,,0,,Other,2008,PETALUMA,CA,SD,83000.0,83000.0,66400.0,0,False,0.0,1995.0,4.0,30.0,3,24
65949,65949,72,5,1.0,0,0,1,,Y,,Wholesale_trade,2008,BERKELEY,CA,CA,30000.0,30000.0,15000.0,0,False,0.0,1995.0,1.0,31.0,1,31
65954,65954,84,8,1.0,0,0,28953,,N,,Other,2005,SAN MARCOS,TX,TX,42000.0,42000.0,31500.0,0,False,0.0,1995.0,7.0,31.0,12,22
65991,65991,82,1,2.0,0,0,78760,,Y,,Educational,2004,ORLANDO,FL,FL,35000.0,35000.0,31500.0,2,False,1.0,1983.0,8.0,5.0,7,7
66030,66030,59,7,1.0,0,0,1,,Y,,Other,2005,SMYRNA,GA,GA,62000.0,62000.0,52700.0,0,False,0.0,1995.0,4.0,30.0,8,22
66069,66069,60,6,2.0,0,0,1,,N,,Other,2004,EVANSVILLE,IN,IN,875000.0,875000.0,656250.0,0,False,1.0,1995.0,4.0,30.0,2,17
66100,66100,118,3,1.0,0,0,44600,,0,,Other,1995,FLUSHING,NY,VA,7500.0,7500.0,6750.0,0,False,0.0,1995.0,4.0,30.0,3,23
66137,66137,52,7,1.0,0,0,1,,Y,,Other,1997,SEVERNA PARK,MD,MD,220000.0,220000.0,110000.0,0,False,0.0,1995.0,4.0,30.0,8,21
66140,66140,83,7,1.0,0,0,53165,,Y,,Other,2005,RHINELANDER,WI,WI,72000.0,72000.0,57600.0,0,False,0.0,1995.0,4.0,30.0,1,4
66144,66144,79,139,1.0,0,0,1,,N,,Other,2005,SMYRNA,GA,GA,12000.0,12000.0,9600.0,0,False,0.0,2006.0,6.0,14.0,12,9
66186,66186,83,2,2.0,0,0,0,,Y,,Educational,2006,COLUMBUS,OH,IL,10000.0,10000.0,9000.0,2,False,1.0,1995.0,7.0,31.0,3,31
66194,66194,58,2,1.0,0,0,0,,Y,,Admin_sup/Waste_Mgmt_Rem,1994,PLANO,TX,IL,60000.0,60000.0,54000.0,0,False,0.0,1996.0,4.0,30.0,6,15
66236,66236,85,8,1.0,0,0,40659,,0,,Accom/Food_serv,2004,KETTERING,OH,OH,239000.0,239000.0,179250.0,0,False,0.0,1995.0,7.0,31.0,10,17
66340,66340,83,1,2.0,0,13,1,,Y,,Construction,2001,MISSOULA,MT,MT,150000.0,150000.0,135000.0,2,False,1.0,1994.0,7.0,31.0,3,16
66358,66358,83,1,2.0,0,0,1,,Y,,Construction,1999,EL PASO,TX,CA,25000.0,25000.0,20000.0,1,False,1.0,1988.0,6.0,15.0,1,13
66389,66389,58,7,1.0,0,0,55955,,N,,Other,2005,COLORADO SPRINGS,CO,SD,58000.0,58000.0,49300.0,0,False,0.0,1995.0,4.0,30.0,1,4
66419,66419,61,4,1.0,0,0,1,,0,,Other,1998,HIALEAH,FL,FL,20000.0,10000.0,5000.0,0,False,0.0,1995.0,7.0,31.0,7,27
66437,66437,76,3,2.0,0,0,1,,Y,,Accom/Food_serv,2002,GILLETTE,WY,WY,35000.0,35000.0,31500.0,2,False,1.0,1994.0,5.0,11.0,10,11
66441,66441,83,8,1.0,0,0,20725,,0,,Accom/Food_serv,2003,SAN MARCOS,TX,TX,83000.0,83000.0,66400.0,0,False,0.0,1995.0,1.0,31.0,3,19
66596,66596,56,6,1.0,0,0,1,,Y,,Other,1997,FORT WAYNE,IN,IN,400000.0,400000.0,320000.0,0,False,0.0,1995.0,7.0,31.0,2,18
66618,66618,89,7,1.0,0,0,52900,,N,,Other,2000,ROWLAND HEIGHTS,CA,CA,472500.0,472500.0,354375.0,0,False,0.0,1995.0,4.0,30.0,7,13
66697,66697,76,3,2.0,0,0,1,,Y,,Educational,2007,ORLANDO,FL,FL,35000.0,35000.0,29750.0,2,False,1.0,1985.0,2.0,6.0,9,5
66702,66702,58,25,2.0,0,0,48400,,Y,,Accom/Food_serv,2007,EVANSVILLE,IN,IN,48500.0,48500.0,38800.0,0,False,1.0,1995.0,7.0,31.0,11,16
66752,66752,59,5,1.0,0,0,1,,A,,Other,1995,SPRINGFIELD,MO,OH,28000.0,28000.0,23800.0,0,False,0.0,1995.0,4.0,30.0,6,19
66774,66774,58,6,1.0,0,0,1,,0,,Accom/Food_serv,1994,SMYRNA,GA,GA,54000.0,54000.0,43200.0,0,False,0.0,1995.0,1.0,31.0,9,19
66829,66829,82,6,2.0,0,0,45955,,C,,Other,1995,OSHKOSH,WI,WI,88000.0,88000.0,88000.0,0,False,1.0,1995.0,7.0,31.0,1,11
66937,66937,59,2,1.0,0,0,1,,N,,Other,2004,INDIANAPOLIS,IN,OH,121000.0,121000.0,121000.0,0,False,0.0,2007.0,3.0,31.0,9,30
66938,66938,82,3,2.0,0,0,1,,Y,,Accom/Food_serv,2000,GILLETTE,WY,WY,70000.0,70000.0,56000.0,2,False,1.0,2010.0,8.0,4.0,1,7
66956,66956,82,7,1.0,0,0,35320,,N,,Other,1999,FORT WAYNE,IN,IN,10200.0,10200.0,5100.0,0,False,0.0,1995.0,4.0,30.0,6,9
66959,66959,56,0,2.0,0,1,1,,Y,,Educational,1989,LOUISVILLE,KY,OH,40000.0,40000.0,36000.0,2,False,1.0,1994.0,7.0,31.0,11,14
67251,67251,61,116,1.0,0,0,1,,Y,,Other,2001,MALVERN,PA,PA,12000.0,12000.0,10200.0,0,False,0.0,1995.0,4.0,30.0,1,17
67276,67276,59,6,1.0,0,0,1,,N,,Other,1996,BROOKHAVEN,MS,MS,266000.0,266000.0,199500.0,0,False,0.0,1995.0,4.0,30.0,8,5
67278,67278,82,0,2.0,0,0,1,,Y,,Utilities,2001,EAST PROVIDENCE,RI,RI,100000.0,100000.0,90000.0,2,False,1.0,1995.0,10.0,31.0,2,23
67290,67290,60,150,1.0,0,0,30811,,N,,Other,2006,BOERNE,TX,CA,4000.0,4000.0,3400.0,0,False,0.0,1995.0,4.0,30.0,10,20
67292,67292,82,3,2.0,0,0,1,,Y,,Healthcare/Social_assist,2004,ORLANDO,FL,FL,150000.0,150000.0,135000.0,2,False,1.0,1992.0,7.0,31.0,7,7
67315,67315,37,5,1.0,0,0,1,,0,,Other,2001,SMYRNA,GA,GA,350000.0,350000.0,262500.0,0,False,0.0,1995.0,4.0,30.0,11,22
67358,67358,82,2,2.0,0,0,79950,,Y,,Construction,2000,JACKSONVILLE,FL,NC,1000000.0,1000000.0,750000.0,2,False,1.0,2010.0,3.0,18.0,1,7
67367,67367,42,4,1.0,0,0,1,,N,,Construction,1998,HUDSON,NH,NH,37500.0,37500.0,31875.0,0,False,0.0,1995.0,7.0,31.0,6,18
67391,67391,58,7,2.0,0,0,1,,C,,Retail_trade,1995,EUGENE,OR,OR,54000.0,54000.0,43200.0,0,False,1.0,2012.0,2.0,16.0,1,11
67420,67420,98,19,2.0,0,0,1,,Y,,Other,2000,EVANSVILLE,IN,IN,75000.0,75000.0,56250.0,0,False,1.0,1995.0,7.0,31.0,11,17
67422,67422,82,2,2.0,0,0,1,,Y,,Educational,1989,GILLETTE,WY,WY,70000.0,70000.0,63000.0,2,False,1.0,1992.0,7.0,31.0,11,14
67612,67612,83,4,2.0,0,0,1,,Y,,Other,2000,GILLETTE,WY,WY,60000.0,60000.0,54000.0,2,False,1.0,1994.0,10.0,31.0,1,7
67660,67660,83,115,1.0,0,0,26870,,N,,Other,2006,SAN ANTONIO,TX,CA,91000.0,91000.0,72800.0,0,False,0.0,1995.0,1.0,31.0,9,28
67685,67685,83,138,1.0,0,0,1,,Y,,Other,2008,BOERNE,TX,CA,27500.0,27500.0,24750.0,0,False,0.0,1995.0,4.0,30.0,8,12
67704,67704,58,7,2.0,0,0,50564,,Y,,Other,2008,SANTA FE SPRINGS,CA,CA,364000.0,364000.0,273000.0,0,False,1.0,1995.0,4.0,30.0,3,24
67706,67706,73,5,1.0,0,0,1,,Y,,Other,2001,SANTA FE SPRINGS,CA,CA,7000.0,7000.0,6300.0,0,False,0.0,1995.0,1.0,31.0,11,22
67760,67760,57,9,1.0,0,0,1,,Y,,Other,2004,BROOKHAVEN,MS,MS,325000.0,325000.0,227500.0,0,False,0.0,1995.0,7.0,31.0,3,30
67773,67773,180,7,1.0,0,0,1,,N,,Other,1995,BROOKHAVEN,MS,MS,325000.0,325000.0,227500.0,0,False,0.0,1995.0,7.0,31.0,7,21
67788,67788,84,4,1.0,0,0,1,,Y,,Other,1996,SAN DIEGO,CA,SD,140000.0,140000.0,119000.0,0,False,0.0,1995.0,7.0,31.0,5,7
